20:46:52: Executing task 'JvmComprehension.main()'...

> Task :compileJava
> Task :processResources NO-SOURCE
> Task :classes

> Task :JvmComprehension.main()
[0.009s][info][class,load] opened: C:\Program Files\Java\jdk-14.0.1\lib\modules
[3.820s][info][class,load] java.util.stream.ReduceOps$3ReducingSink source: shared objects file
[3.820s][info][class,load] com.sun.management.internal.PlatformMBeanProviderImpl$2 source: jrt:/jdk.management
[3.820s][info][class,load] com.sun.management.internal.PlatformMBeanProviderImpl$3 source: jrt:/jdk.management
[3.820s][info][class,load] com.sun.management.internal.PlatformMBeanProviderImpl$4 source: jrt:/jdk.management
[3.820s][info][class,load] com.sun.management.DiagnosticCommandMBean source: jrt:/jdk.management
[3.821s][info][class,load] sun.management.NotificationEmitterSupport source: jrt:/java.management
[3.821s][info][class,load] com.sun.management.internal.DiagnosticCommandImpl source: jrt:/jdk.management
[3.821s][info][class,load] sun.management.ManagementFactoryHelper source: jrt:/java.management
[3.821s][info][class,load] sun.management.VMManagement source: jrt:/java.management
[3.821s][info][class,load] sun.management.VMManagementImpl source: jrt:/java.management
[3.821s][info][class,load] com.sun.management.internal.PlatformMBeanProviderImpl$5 source: jrt:/jdk.management
[3.822s][info][class,load] jdk.management.jfr.internal.FlightRecorderMXBeanProvider source: jrt:/jdk.management.jfr
[3.822s][info][class,load] java.util.concurrent.Callable source: jrt:/java.base
[3.822s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider source: jrt:/java.management
[3.822s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$1 source: jrt:/java.management
[3.822s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$2 source: jrt:/java.management
[3.822s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$3 source: jrt:/java.management
[3.822s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$4 source: jrt:/java.management
[3.822s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$5 source: jrt:/java.management
[3.823s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$6 source: jrt:/java.management
[3.823s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$7 source: jrt:/java.management
[3.823s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$8 source: jrt:/java.management
[3.823s][info][class,load] sun.management.ManagementFactoryHelper$LoggingMXBeanAccess source: jrt:/java.management
[3.823s][info][class,load] sun.management.ManagementFactoryHelper$LoggingMXBeanAccess$1 source: jrt:/java.management
[3.823s][info][class,load] java.util.logging.LogManager source: shared objects file
[3.823s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$9 source: jrt:/java.management
[3.823s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$10 source: jrt:/java.management
[3.823s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$11 source: jrt:/java.management
[3.823s][info][class,load] java.util.ArrayList$ArrayListSpliterator source: shared objects file
[3.824s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$15/0x0000000800b95040 source: java.lang.management.ManagementFactory$PlatformMBeanFinder
[3.824s][info][class,load] java.util.stream.ReferencePipeline$StatelessOp source: shared objects file
[3.824s][info][class,load] java.util.stream.ReferencePipeline$7 source: shared objects file
[3.825s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$16/0x0000000800b95440 source: java.lang.management.ManagementFactory$PlatformMBeanFinder
[3.825s][info][class,load] java.util.function.Function$$Lambda$17/0x0000000800b95840 source: java.util.function.Function
[3.825s][info][class,load] java.lang.IncompatibleClassChangeError source: shared objects file
[3.825s][info][class,load] java.lang.NoSuchMethodError source: shared objects file
[3.826s][info][class,load] sun.reflect.misc.ReflectUtil source: shared objects file
[3.826s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800b95c40 source: java.lang.invoke.LambdaForm
[3.826s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$18/0x0000000800b96040 source: java.lang.management.ManagementFactory$PlatformMBeanFinder
[3.827s][info][class,load] java.util.stream.Collectors$$Lambda$19/0x0000000800b96440 source: java.util.stream.Collectors
[3.827s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800b96840 source: java.lang.invoke.LambdaForm
[3.828s][info][class,load] java.util.stream.Collectors$$Lambda$20/0x0000000800b96c40 source: java.util.stream.Collectors
[3.828s][info][class,load] java.util.stream.Collectors$$Lambda$21/0x0000000800b97040 source: java.util.stream.Collectors
[3.828s][info][class,load] java.util.stream.Sink$ChainedReference source: shared objects file
[3.829s][info][class,load] java.util.stream.ReferencePipeline$7$1 source: shared objects file
[3.829s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$22/0x0000000800b97440 source: java.lang.management.ManagementFactory$PlatformMBeanFinder
[3.829s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$23/0x0000000800b97840 source: java.lang.management.ManagementFactory$PlatformMBeanFinder
[3.830s][info][class,load] java.util.HashMap$HashMapSpliterator source: jrt:/java.base
[3.830s][info][class,load] java.util.HashMap$ValueSpliterator source: jrt:/java.base
[3.830s][info][class,load] java.lang.management.PlatformManagedObject source: jrt:/java.management
[3.830s][info][class,load] jdk.management.jfr.FlightRecorderMXBean source: jrt:/jdk.management.jfr
[3.830s][info][class,load] jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent source: jrt:/jdk.management.jfr
[3.830s][info][class,load] java.util.Collections$SingletonList source: jrt:/java.base
[3.830s][info][class,load] java.util.Collections$2 source: jrt:/java.base
[3.831s][info][class,load] java.util.function.Predicate source: shared objects file
[3.831s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800b97c40 source: java.lang.invoke.LambdaForm
[3.832s][info][class,load] java.lang.management.ManagementFactory$$Lambda$24/0x0000000800b98040 source: java.lang.management.ManagementFactory
[3.832s][info][class,load] java.util.stream.ReferencePipeline$2 source: shared objects file
[3.832s][info][class,load] java.lang.management.ManagementFactory$$Lambda$25/0x0000000800b98440 source: java.lang.management.ManagementFactory
[3.833s][info][class,load] java.lang.management.ManagementFactory$$Lambda$26/0x0000000800b98840 source: java.lang.management.ManagementFactory
[3.833s][info][class,load] java.util.stream.ForEachOps source: jrt:/java.base
[3.833s][info][class,load] java.util.stream.ForEachOps$ForEachOp source: jrt:/java.base
[3.833s][info][class,load] java.util.stream.ForEachOps$ForEachOp$OfRef source: jrt:/java.base
[3.833s][info][class,load] java.util.stream.ReferencePipeline$2$1 source: shared objects file
[3.833s][info][class,load] java.lang.management.RuntimeMXBean source: jrt:/java.management
[3.833s][info][class,load] sun.management.RuntimeImpl source: jrt:/java.management
[3.834s][info][class,load] java.util.Collections$SingletonMap source: shared objects file
[3.834s][info][class,load] java.util.AbstractMap$SimpleImmutableEntry source: shared objects file
[3.834s][info][class,load] java.lang.management.ManagementFactory$$Lambda$27/0x0000000800b98c40 source: java.lang.management.ManagementFactory
[3.835s][info][class,load] javax.management.StandardMBean source: jrt:/java.management
[3.835s][info][class,load] javax.management.JMX source: jrt:/java.management
[3.835s][info][class,load] com.sun.jmx.mbeanserver.DescriptorCache source: jrt:/java.management
[3.835s][info][class,load] com.sun.jmx.mbeanserver.MBeanSupport source: jrt:/java.management
[3.835s][info][class,load] com.sun.jmx.mbeanserver.MXBeanSupport source: jrt:/java.management
[3.835s][info][class,load] javax.management.MXBean source: jrt:/java.management
[3.835s][info][class,load] java.lang.Class$AnnotationData source: jrt:/java.base
[3.836s][info][class,load] com.sun.jmx.mbeanserver.MBeanIntrospector source: jrt:/java.management
[3.836s][info][class,load] com.sun.jmx.mbeanserver.MXBeanIntrospector source: jrt:/java.management
[3.836s][info][class,load] com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap source: jrt:/java.management
[3.836s][info][class,load] com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap source: jrt:/java.management
[3.837s][info][class,load] com.sun.jmx.mbeanserver.MBeanAnalyzer source: jrt:/java.management
[3.837s][info][class,load] java.lang.PublicMethods source: jrt:/java.base
[3.837s][info][class,load] java.util.LinkedHashMap$LinkedValues source: jrt:/java.base
[3.837s][info][class,load] java.util.LinkedHashMap$LinkedHashIterator source: shared objects file
[3.837s][info][class,load] java.util.LinkedHashMap$LinkedValueIterator source: jrt:/java.base
[3.837s][info][class,load] com.sun.jmx.mbeanserver.MBeanAnalyzer$MethodOrder source: jrt:/java.management
[3.838s][info][class,load] java.util.TimSort source: shared objects file
[3.838s][info][class,load] com.sun.jmx.mbeanserver.ConvertingMethod source: jrt:/java.management
[3.838s][info][class,load] com.sun.jmx.mbeanserver.MXBeanMappingFactory source: jrt:/java.management
[3.838s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory source: jrt:/java.management
[3.838s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings source: jrt:/java.management
[3.839s][info][class,load] javax.management.openmbean.OpenType source: jrt:/java.management
[3.839s][info][class,load] javax.management.openmbean.SimpleType source: jrt:/java.management
[3.839s][info][class,load] javax.management.openmbean.CompositeData source: jrt:/java.management
[3.839s][info][class,load] javax.management.openmbean.TabularData source: jrt:/java.management
[3.839s][info][class,load] java.math.BigDecimal source: shared objects file
[3.840s][info][class,load] java.math.BigInteger source: shared objects file
[3.840s][info][class,load] com.sun.jmx.mbeanserver.MXBeanMapping source: jrt:/java.management
[3.840s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$NonNullMXBeanMapping source: jrt:/java.management
[3.840s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping source: jrt:/java.management
[3.840s][info][class,load] jdk.internal.reflect.UnsafeFieldAccessorFactory source: jrt:/java.base
[3.840s][info][class,load] jdk.internal.reflect.UnsafeQualifiedStaticFieldAccessorImpl source: jrt:/java.base
[3.840s][info][class,load] jdk.internal.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl source: jrt:/java.base
[3.841s][info][class,load] javax.management.openmbean.ArrayType source: jrt:/java.management
[3.842s][info][class,load] com.sun.jmx.mbeanserver.MBeanAnalyzer$AttrMethods source: jrt:/java.management
[3.842s][info][class,load] sun.reflect.generics.scope.Scope source: jrt:/java.base
[3.842s][info][class,load] sun.reflect.generics.scope.AbstractScope source: jrt:/java.base
[3.842s][info][class,load] sun.reflect.generics.scope.MethodScope source: jrt:/java.base
[3.842s][info][class,load] sun.reflect.generics.factory.GenericsFactory source: jrt:/java.base
[3.842s][info][class,load] sun.reflect.generics.factory.CoreReflectionFactory source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.repository.AbstractRepository source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.repository.GenericDeclRepository source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.repository.ConstructorRepository source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.repository.MethodRepository source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.parser.SignatureParser source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.tree.Tree source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.tree.TypeTree source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.tree.FormalTypeParameter source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.tree.ReturnType source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.tree.TypeSignature source: jrt:/java.base
[3.843s][info][class,load] sun.reflect.generics.tree.BaseType source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.tree.TypeArgument source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.tree.FieldTypeSignature source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.tree.SimpleClassTypeSignature source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.tree.ClassTypeSignature source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.tree.Signature source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.tree.MethodTypeSignature source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.visitor.TypeTreeVisitor source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.visitor.Reifier source: jrt:/java.base
[3.844s][info][class,load] java.lang.reflect.ParameterizedType source: jrt:/java.base
[3.844s][info][class,load] sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl source: jrt:/java.base
[3.845s][info][class,load] sun.reflect.generics.scope.ClassScope source: jrt:/java.base
[3.845s][info][class,load] sun.reflect.generics.repository.ClassRepository source: jrt:/java.base
[3.845s][info][class,load] sun.reflect.generics.tree.ClassSignature source: jrt:/java.base
[3.845s][info][class,load] sun.reflect.generics.tree.TypeVariableSignature source: jrt:/java.base
[3.845s][info][class,load] java.lang.reflect.TypeVariable source: jrt:/java.base
[3.845s][info][class,load] sun.reflect.generics.reflectiveObjects.LazyReflectiveObjectGenerator source: jrt:/java.base
[3.845s][info][class,load] sun.reflect.generics.reflectiveObjects.TypeVariableImpl source: jrt:/java.base
[3.845s][info][class,load] java.lang.reflect.GenericArrayType source: jrt:/java.base
[3.846s][info][class,load] java.lang.invoke.StringConcatFactory$Stringifiers source: shared objects file
[3.846s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b99040 source: java.lang.invoke.LambdaForm
[3.848s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b99440 source: java.lang.invoke.LambdaForm
[3.848s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLL source: jrt:/java.base
[3.849s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b99840 source: java.lang.invoke.LambdaForm
[3.849s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b99c40 source: java.lang.invoke.LambdaForm
[3.850s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9a040 source: java.lang.invoke.LambdaForm
[3.850s][info][class,load] java.lang.Long$LongCache source: shared objects file
[3.850s][info][class,load] java.lang.invoke.MethodHandles$1 source: shared objects file
[3.850s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LJ source: jrt:/java.base
[3.851s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9a440 source: java.lang.invoke.LambdaForm
[3.851s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLL source: jrt:/java.base
[3.852s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9a840 source: java.lang.invoke.LambdaForm
[3.853s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLL source: jrt:/java.base
[3.853s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9ac40 source: java.lang.invoke.LambdaForm
[3.854s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping source: jrt:/java.management
[3.854s][info][class,load] javax.management.openmbean.CompositeType source: jrt:/java.management
[3.854s][info][class,load] java.util.TreeMap$Entry source: shared objects file
[3.854s][info][class,load] javax.management.openmbean.TabularType source: jrt:/java.management
[3.855s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping source: jrt:/java.management
[3.855s][info][class,load] java.util.LinkedHashMap$LinkedEntrySet source: shared objects file
[3.855s][info][class,load] java.util.LinkedHashMap$LinkedEntryIterator source: shared objects file
[3.855s][info][class,load] com.sun.jmx.mbeanserver.MBeanAnalyzer$MBeanVisitor source: jrt:/java.management
[3.855s][info][class,load] com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMaker source: jrt:/java.management
[3.855s][info][class,load] javax.management.openmbean.OpenMBeanParameterInfo source: jrt:/java.management
[3.855s][info][class,load] javax.management.openmbean.OpenMBeanAttributeInfo source: jrt:/java.management
[3.855s][info][class,load] javax.management.openmbean.OpenMBeanAttributeInfoSupport source: jrt:/java.management
[3.857s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9b040 source: java.lang.invoke.LambdaForm
[3.857s][info][class,load] com.sun.jmx.mbeanserver.PerInterface source: jrt:/java.management
[3.857s][info][class,load] com.sun.jmx.mbeanserver.PerInterface$InitMaps source: jrt:/java.management
[3.858s][info][class,load] com.sun.jmx.mbeanserver.MXBeanLookup source: jrt:/java.management
[3.858s][info][class,load] com.sun.jmx.mbeanserver.WeakIdentityHashMap source: jrt:/java.management
[3.858s][info][class,load] com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference source: jrt:/java.management
[3.858s][info][class,load] java.lang.management.ThreadMXBean source: jrt:/java.management
[3.859s][info][class,load] com.sun.management.ThreadMXBean source: jrt:/jdk.management
[3.859s][info][class,load] sun.management.ThreadImpl source: jrt:/java.management
[3.859s][info][class,load] com.sun.management.internal.HotSpotThreadImpl source: jrt:/jdk.management
[3.859s][info][class,load] java.lang.management.ThreadInfo source: jrt:/java.management
[3.860s][info][class,load] java.lang.Thread$State source: jrt:/java.base
[3.860s][info][class,load] java.lang.management.LockInfo source: jrt:/java.management
[3.860s][info][class,load] java.lang.management.MonitorInfo source: jrt:/java.management
[3.862s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping source: jrt:/java.management
[3.862s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping source: jrt:/java.management
[3.863s][info][class,load] java.lang.annotation.ElementType source: jrt:/java.base
[3.863s][info][class,load] com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping source: jrt:/java.management
[3.863s][info][class,load] javax.management.MBeanParameterInfo source: jrt:/java.management
[3.864s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9b440 source: java.lang.invoke.LambdaForm
[3.865s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9b840 source: java.lang.invoke.LambdaForm
[3.866s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9bc40 source: java.lang.invoke.LambdaForm
[3.866s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9c040 source: java.lang.invoke.LambdaForm
[3.867s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9c440 source: java.lang.invoke.LambdaForm
[3.868s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9c840 source: java.lang.invoke.LambdaForm
[3.869s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9cc40 source: java.lang.invoke.LambdaForm
[3.870s][info][class,load] com.sun.jmx.mbeanserver.PerInterface$MethodAndSig source: jrt:/java.management
[3.870s][info][class,load] java.util.Collections$1 source: shared objects file
[3.871s][info][class,load] java.lang.management.OperatingSystemMXBean source: jrt:/java.management
[3.871s][info][class,load] com.sun.management.OperatingSystemMXBean source: jrt:/jdk.management
[3.871s][info][class,load] sun.management.BaseOperatingSystemImpl source: jrt:/java.management
[3.871s][info][class,load] com.sun.management.internal.OperatingSystemImpl source: jrt:/jdk.management
[3.872s][info][class,load] java.lang.Deprecated source: jrt:/java.base
[3.872s][info][class,load] sun.reflect.annotation.AnnotationType source: jrt:/java.base
[3.872s][info][class,load] sun.reflect.annotation.AnnotationType$1 source: jrt:/java.base
[3.872s][info][class,load] sun.reflect.annotation.ExceptionProxy source: jrt:/java.base
[3.873s][info][class,load] java.lang.annotation.Retention source: jrt:/java.base
[3.873s][info][class,load] java.lang.annotation.Inherited source: jrt:/java.base
[3.873s][info][class,load] java.lang.annotation.Documented source: jrt:/java.base
[3.873s][info][class,load] java.lang.annotation.RetentionPolicy source: jrt:/java.base
[3.873s][info][class,load] sun.reflect.annotation.AnnotationTypeMismatchExceptionProxy source: jrt:/java.base
[3.873s][info][class,load] sun.reflect.annotation.AnnotationParser$1 source: jrt:/java.base
[3.873s][info][class,load] java.lang.reflect.InvocationHandler source: jrt:/java.base
[3.874s][info][class,load] sun.reflect.annotation.AnnotationInvocationHandler source: jrt:/java.base
[3.874s][info][class,load] java.lang.reflect.Proxy source: jrt:/java.base
[3.874s][info][class,load] jdk.internal.loader.AbstractClassLoaderValue$Sub source: jrt:/java.base
[3.874s][info][class,load] java.lang.reflect.Proxy$$Lambda$28/0x0000000800b9d040 source: java.lang.reflect.Proxy
[3.875s][info][class,load] java.lang.reflect.Proxy$ProxyBuilder source: jrt:/java.base
[3.876s][info][class,load] java.lang.reflect.Proxy$$Lambda$29/0x0000000800b9d440 source: java.lang.reflect.Proxy
[3.876s][info][class,load] java.lang.reflect.ProxyGenerator source: jrt:/java.base
[3.876s][info][class,load] java.lang.reflect.ProxyGenerator$ProxyMethod source: jrt:/java.base
[3.876s][info][class,load] java.util.StringJoiner source: shared objects file
[3.877s][info][class,load] java.lang.reflect.ProxyGenerator$$Lambda$30/0x0000000800b9d840 source: java.lang.reflect.ProxyGenerator
[3.877s][info][class,load] java.lang.reflect.ProxyGenerator$$Lambda$31/0x0000000800b9dc40 source: java.lang.reflect.ProxyGenerator
[3.878s][info][class,load] java.lang.reflect.ProxyGenerator$PrimitiveTypeInfo source: jrt:/java.base
[3.878s][info][class,load] jdk.internal.org.objectweb.asm.Edge source: jrt:/java.base
[3.879s][info][class,load] com.sun.proxy.$Proxy0 source: __dynamic_proxy__
[3.879s][info][class,load] java.lang.reflect.Proxy$ProxyBuilder$1 source: jrt:/java.base
[3.879s][info][class,load] java.lang.annotation.Target source: jrt:/java.base
[3.881s][info][class,load] com.sun.proxy.$Proxy1 source: __dynamic_proxy__
[3.881s][info][class,load] javax.management.DescriptorKey source: jrt:/java.management
[3.882s][info][class,load] java.lang.management.MemoryMXBean source: jrt:/java.management
[3.882s][info][class,load] sun.management.MemoryImpl source: jrt:/java.management
[3.882s][info][class,load] java.lang.management.MemoryManagerMXBean source: jrt:/java.management
[3.882s][info][class,load] sun.management.MemoryManagerImpl source: jrt:/java.management
[3.882s][info][class,load] java.lang.management.GarbageCollectorMXBean source: jrt:/java.management
[3.882s][info][class,load] com.sun.management.GarbageCollectorMXBean source: jrt:/jdk.management
[3.882s][info][class,load] sun.management.GarbageCollectorImpl source: jrt:/java.management
[3.882s][info][class,load] com.sun.management.internal.GarbageCollectorExtImpl source: jrt:/jdk.management
[3.883s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$5$$Lambda$32/0x0000000800b9e040 source: java.lang.management.DefaultPlatformMBeanProvider$5
[3.883s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$5$$Lambda$33/0x0000000800b9e440 source: java.lang.management.DefaultPlatformMBeanProvider$5
[3.883s][info][class,load] java.util.stream.Collectors$$Lambda$34/0x0000000800b9e840 source: java.util.stream.Collectors
[3.884s][info][class,load] java.util.stream.Collectors$$Lambda$35/0x0000000800b9ec40 source: java.util.stream.Collectors
[3.884s][info][class,load] java.util.stream.Collectors$$Lambda$36/0x0000000800b9f040 source: java.util.stream.Collectors
[3.885s][info][class,load] sun.management.Util source: jrt:/java.management
[3.885s][info][class,load] java.lang.management.ManagementPermission source: jrt:/java.management
[3.885s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9f440 source: java.lang.invoke.LambdaForm
[3.886s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9f840 source: java.lang.invoke.LambdaForm
[3.886s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b9fc40 source: java.lang.invoke.LambdaForm
[3.886s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800ba0040 source: java.lang.invoke.LambdaForm
[3.887s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800ba0440 source: java.lang.invoke.LambdaForm
[3.887s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLL source: jrt:/java.base
[3.888s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800ba0840 source: java.lang.invoke.LambdaForm
[3.888s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLL source: jrt:/java.base
[3.889s][info][class,load] java.lang.invoke.LambdaFormEditor$1 source: shared objects file
[3.890s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800ba0c40 source: java.lang.invoke.LambdaForm
[3.890s][info][class,load] java.util.HashMap$EntrySpliterator source: jrt:/java.base
[3.890s][info][class,load] javax.management.StandardEmitterMBean source: jrt:/java.management
[3.891s][info][class,load] java.lang.management.MemoryPoolMXBean source: jrt:/java.management
[3.892s][info][class,load] sun.management.MemoryPoolImpl source: jrt:/java.management
[3.892s][info][class,load] sun.management.Sensor source: jrt:/java.management
[3.892s][info][class,load] sun.management.MemoryPoolImpl$PoolSensor source: jrt:/java.management
[3.892s][info][class,load] sun.management.MemoryPoolImpl$CollectionSensor source: jrt:/java.management
[3.893s][info][class,load] java.lang.management.MemoryType source: jrt:/java.management
[3.893s][info][class,load] java.lang.management.MemoryUsage source: jrt:/java.management
[3.895s][info][class,load] sun.management.VMManagementImpl$1 source: jrt:/java.management
[3.895s][info][class,load] java.lang.management.CompilationMXBean source: jrt:/java.management
[3.895s][info][class,load] sun.management.CompilationImpl source: jrt:/java.management
[3.896s][info][class,load] java.lang.management.PlatformLoggingMXBean source: jrt:/java.management
[3.896s][info][class,load] sun.management.ManagementFactoryHelper$PlatformLoggingImpl source: jrt:/java.management
[3.896s][info][class,load] java.util.logging.Logger source: shared objects file
[3.896s][info][class,load] java.lang.SecurityException source: jrt:/java.base
[3.897s][info][class,load] java.util.logging.LoggingMXBean source: jrt:/java.logging
[3.897s][info][class,load] java.util.logging.Level source: shared objects file
[3.897s][info][class,load] java.util.logging.Level$KnownLevel source: shared objects file
[3.898s][info][class,load] java.util.logging.Level$KnownLevel$$Lambda$37/0x0000000800ba1040 source: java.util.logging.Level$KnownLevel
[3.898s][info][class,load] java.util.logging.Level$KnownLevel$$Lambda$38/0x0000000800ba1440 source: java.util.logging.Level$KnownLevel
[3.898s][info][class,load] java.util.logging.LogManager$1 source: shared objects file
[3.898s][info][class,load] java.util.logging.LogManager$LoggerContext source: shared objects file
[3.898s][info][class,load] java.util.logging.LogManager$SystemLoggerContext source: shared objects file
[3.898s][info][class,load] java.util.logging.LogManager$LogNode source: shared objects file
[3.898s][info][class,load] java.util.concurrent.locks.ReentrantLock$Sync source: shared objects file
[3.898s][info][class,load] java.util.concurrent.locks.ReentrantLock$NonfairSync source: shared objects file
[3.898s][info][class,load] java.util.Collections$SynchronizedMap source: shared objects file
[3.899s][info][class,load] java.util.logging.LogManager$Cleaner source: shared objects file
[3.899s][info][class,load] java.lang.ApplicationShutdownHooks source: shared objects file
[3.899s][info][class,load] java.lang.ApplicationShutdownHooks$1 source: shared objects file
[3.899s][info][class,load] java.lang.Shutdown source: shared objects file
[3.899s][info][class,load] java.lang.Shutdown$Lock source: shared objects file
[3.899s][info][class,load] java.util.logging.LoggingPermission source: shared objects file
[3.899s][info][class,load] java.util.logging.LogManager$LoggingProviderAccess source: shared objects file
[3.899s][info][class,load] java.util.logging.Logging source: jrt:/java.logging
[3.899s][info][class,load] java.util.logging.LogManager$2 source: shared objects file
[3.899s][info][class,load] java.util.logging.LogManager$RootLogger source: shared objects file
[3.899s][info][class,load] java.util.logging.Handler source: shared objects file
[3.899s][info][class,load] java.util.logging.Logger$LoggerBundle source: shared objects file
[3.899s][info][class,load] java.util.logging.Logger$ConfigurationData source: shared objects file
[3.900s][info][class,load] java.util.logging.LogManager$LoggerWeakRef source: shared objects file
[3.900s][info][class,load] java.util.logging.LogManager$VisitedLoggers source: shared objects file
[3.900s][info][class,load] java.util.logging.LogManager$LoggerContext$1 source: shared objects file
[3.900s][info][class,load] java.util.concurrent.ConcurrentHashMap$KeySetView source: shared objects file
[3.900s][info][class,load] java.util.Collections$3 source: shared objects file
[3.900s][info][class,load] java.util.concurrent.ConcurrentHashMap$KeyIterator source: shared objects file
[3.901s][info][class,load] java.util.Hashtable$Enumerator source: shared objects file
